RelativePath,Size,Sha256,AssociatedInf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyActive.dll,765088,62E6418082D6C7BB1BA27C8925F4A6985837604470BBF2ADE34DB827DD7E023F,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyActive2.dll,928392,073C0317936D5E4696B4266EB1A8436EAF192D0D3704B2BC68BC68D3BFDF1D59,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyAdaptivePerformance.dll,1077920,80860C3E71645B6A1C5E368AD770FC9CF6AB51065ED68389328695E2146698EA,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyAdaptiveUserPresence.dll,974984,B9A5BB4BA832E68326D053AC896FEF629A174000940D1083FF63B25A77202654,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyCritical.dll,743072,3458DB6BCC2AC862EF86D19B07D559CA6FA60AEF5A4F421705902B88B61B0959,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyEnergyPerformanceOptimizer.dll,820896,928D47BB052281C33546E9E5B266A7E3E562321A518579595B51A4A57AE9E753,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyIntelligentThermalManagement.dll,902288,4CC549254FF09CE7ADC9D190DF6FD7B148E06940E275C04F374079B1A0A454F1,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyPassive.dll,1036440,E211551C5F7611C8F805C7682D568275BA0610796FA44373B8372C63B5599AE1,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyPassive2.dll,999064,298030D24A580BE74ECACAF1DCF081AF71C4B3A9BDEF44EF6E513DF970C254D7,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyPid.dll,906400,840E21F80A542CDFDC0B8C644521A82987E3F214BAD0475200F4D4980B9F4D6F,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyPowerBoss.dll,1268384,768F255B809EFB592265B554DFDB6C69969159EA65D1B727944C3451146FF9E8,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyPowerShare.dll,894112,99C02266A8653E99BADE5B7B820E0A9B76D7C2607A592421BFA327B78F29D87F,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyPowerShare2.dll,912032,6E2E6045ECF37486359D46D34795250A9CBA4BB2B047D7F6AF8F6AB7ADAB2176,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyRfim.dll,754848,B63A2F10229178448ECB5A0FA4AD7D7CB0DCD11B2CE1F10CBE78C9A898517F76,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicySystemConfiguration.dll,715920,CC8BA95DEB6DADBF3871FBB622EBB3E5E6F63E4BB77FAC5562D53CCE5DFFBA49,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/DptfPolicyVirtualSensor.dll,902288,18242972FAB8505CDC699BF8141E5445999BA289BDD3275BBEA7C9426B42BDEB,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.cat,13247,378348FAFD535795744B5D076710D47B8429302D3F8CF74CEEDC3ADB025EDAC4,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf,6757,74933BD1DCC882D1D53479BBCBC1E6DDCB50DBCA60CBE8EE050746D682955807,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.sys,81056,9833A800C23645BAD1113D40E7B5A973721AA80E9BDDD671B3C2F210A086EB8E,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.cat,27492,25D148FBA71B5A2BCCE0329C7581CE1041C92B12A40908D701B2D2764F6F4D4A,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf,15207,BD25307135EEBDCDA365BC0D0F47ECC611FFCE1D2D89D3D556CEA11A4D267F08,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.sys,76960,70BCA8F97027CA50E3B942367F163EA742EDD41653F7EC1B94D73A0899C33B8E,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dptf_helper.exe,553104,6AD256C0DEFE98B685835CC1AEDF15A9F9AE5AA059C2D7A3350AD7B296C01599,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/dsp.dv,894845,565BCB735520359D933AFCAAEFE17F22495A2BF524FEE0EE808AD8D48387F81A,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/esif_cmp.dll,140960,8B7B01E53FEFF136490D0AC9E24B3D91C88D5CED967B18E4879FD2D437CDFF32,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/esif_lf.sys,426144,761E5511B205959ED0A0BC01F3D944D4D4A6CFBB7106050889DDFB772BB7C740,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/esif_uf.exe,2281120,A579042582699ECF8CA995615BA9617ACE2444C239C50FFC5C15292B65BFDA94,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/esif_umdf2.dll,1022096,3F75FED36FB0685CA859CDDF72B187FBB8C5D1E625D33C138D4CD25AE026863C,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/ipftcs.dll,1642912,C0AFCE67B186C5DB29B2EEA41893C8FB701E3DA12D66FADD825A8EBCCE77A905,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/ppm.dv,7608,28D020D2FC2738BFCD8BCFDD7483C6507FCE2C4CCBDDA669764254A9740B4851,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/upe_battery.dll,73880,3EE950F8775C2C90147AA39744520441962DCF020EDF385B7E0153F751F7AB65,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/upe_hwpf.dll,76960,95EEAE3FD33E22F9978D86578164CD5D0C2AA6099E20B11720E4667520E42A21,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/upe_nvme.dll,116896,C2518598790E92C47C9920A284718BFA64CE43F1DF1AD00A92B740F1A34C4C6D,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/upe_socwc.dll,228000,503FDE8200C14A76937C95D617BD7DBFF55CDEC740CDC0331C694E3ED4052A48,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/upe_wifi.dll,69272,D36076E2BB2C0532F399C293790FA6E2A0DE72BBE7B9B4AB991B5717B0ABBC6B,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-dptf/upe_wwan.dll,137888,26A0B42E7A62AA95A874713E386A84DAC2A78F046049DCA7A310B8A177EA04B8,drivers/hp-240-g8/g8-intel-dptf/dptf_acpi.inf;drivers/hp-240-g8/g8-intel-dptf/dptf_cpu.inf
drivers/hp-240-g8/g8-intel-hda-busext/HdBusExt.cat,51527,2A81E2006C6B328CA594580FD13635E7677B88746946384472F6AFA1E7C3A617,drivers/hp-240-g8/g8-intel-hda-busext/hdbusext.inf
drivers/hp-240-g8/g8-intel-hda-busext/hdbusext.inf,8018,CC95ABCC72B818403FCF996F051479DFEDC76E0AFBBF214D2EEFC8E8159BF4C1,drivers/hp-240-g8/g8-intel-hda-busext/hdbusext.inf
drivers/hp-240-g8/g8-intel-iccwdt/iccwdt.cat,10607,338EEECA166A504F5465E7D0169BA254D44E23A52BA138AD6BB5A415CDBE089B,drivers/hp-240-g8/g8-intel-iccwdt/iccwdt.inf
drivers/hp-240-g8/g8-intel-iccwdt/iccwdt.inf,2163,971B05B0070D1F4A64BDD52BE5CA09625A3DC67DCF30A5BD746D0A1CA1C2B5F2,drivers/hp-240-g8/g8-intel-iccwdt/iccwdt.inf
drivers/hp-240-g8/g8-intel-mei/HECI.cat,14149,80CA3583C54267B87FE1194063E766081341EBF082316019F8E7AEF303263CC7,drivers/hp-240-g8/g8-intel-mei/heci.inf
drivers/hp-240-g8/g8-intel-mei/heci.inf,15717,AB10D6445B82FD9782FCCF7223A3ED267FE87E8D6D91408DDCD723770E362CB5,drivers/hp-240-g8/g8-intel-mei/heci.inf
drivers/hp-240-g8/g8-intel-rst/HfcDisableService.exe,1917632,0F61DC6A28704E63D0F2AD6CDB7A04136FF355F16641D100560A976E7FBA9AA2,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/Optane.dll,114880,B1ABB2376508812011C2AB0ECC283C96FB40F3FA5C61BFD8220609FA97FDB887,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/OptaneEventLogMsg.dll,24256,0A9801AB4C1043B96459A60E56E2138F170463E069E50FF95E94CE243EFB68AD,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/RstMwEventLogMsg.dll,27616,456D9D20D911FBABF282D019E23FE2DB35F7981A61172B442A58F4A37BFE516E,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/RstMwService.exe,2235312,0094D7311CBC81AE252E3652457693B82AB75044273CD9D4184BE54FFD761EAD,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iaAHCIC.cat,11919,46B5F99B1A5E1CF70B9599DAC153EE4E55694ADC3919EC1CD6B5AF07E58EB564,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iaStorAC.cat,15103,D3C28B9F3929212C2276E5DC2716AE34958267BFE1E4FC0E73AF2FB840C9C8C2,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iaStorAC.sys,1348576,E5F6DCD886B8B0A5AF3AB09C16A384EB665B6C02818852EBA10BBE9C95A35CA3,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iaStorAfs.sys,73920,96CB4D8022ECD83F8D0965931A2113285B0195C0B3D800B46EE94DC3F9290C42,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iaStorAfsNative.exe,220352,99BD7546BFE6DAEC003062C7888D560375A5D33DBC2E2F9E9A9F7C6BB6F658CA,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iaStorAfsService.exe,3031232,E537786C38B27BA0F5279343C81F2C3A0A41F48C3DF29A3CCBE3AE945A85B825,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iaahcic.inf,17542,C6EFF9A64271C0C72E05A12549CAEB32544CFC7723BD550A36D1CCE8E4C88780,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-rst/iastorac.inf,28100,AE6A3C804C020A536A6EA3D44778C83C015DCBD75EFF83AEAA911E44A1DEED16,drivers/hp-240-g8/g8-intel-rst/iaahcic.inf;drivers/hp-240-g8/g8-intel-rst/iastorac.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_GPIO2_ICL.cat,15059,B023D494F96B0ECE27778A03D7074B988696B53237EC2455700EC13FE805657A,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_GPIO2_ICL.sys,132872,D981363E6B53D13960AB6C5587A2439A104864BA2B604D5EFDA049AB504CC782,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_I2C_ICL.cat,15055,C95B46F14FC55C459D4AD65145C7CFD524D2B54A2F888AE029973FE456B7DA73,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_I2C_ICL.sys,200456,ACC22D47A0BE443B5562DF6B510A3DEBF01D82CD3C3606A9E18CB7B44AD7A305,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_SPI_ICL.cat,15043,5A2DB95ABE09BF18D91F4D627DEB5DE3B0AC551B80A2BF608A596FEF1A448340,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_SPI_ICL.sys,160024,7B66688534832295A9A7A5AE582DB9F0B1B7FADCD37022BBB682670F3633242D,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_UART2_ICL.cat,15059,E9B2DA998230EA466610984287AC6EC204FB2FF1114A4E7BC856EE0292E7606D,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/iaLPSS2_UART2_ICL.sys,312600,D080F7BD9D0FACC1EC20626FE5F58EB90C6FA854BEBC96989AD043AC61C8304D,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf,11898,D0BA83133264C6633AEFDFC6F782AC10BB0E82E081E43672006A725743E8AD7A,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf,15288,82C584B8D0E43434AC0A131EA69CEA0BC5569AB5E1D0F03BC36D61DE6F23130B,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf,13386,ACD905718092B53B3B340100EF35ED9EE07D9E3C4BF984E6B7E9F9FAF4E5E1E9,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf,11956,2D1A445D2392A2B4176DB39B6CB6237F8BB560ADAF431A28D3ACA8ADC8F90254,drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_gpio2_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_i2c_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_spi_icl.inf;drivers/hp-240-g8/g8-intel-serialio-icl/ialpss2_uart2_icl.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf,7164,6469DBA9AC1EFA6AA94947A62BDB1936AC238F0A660B0B4D3DF840D539BA4634,drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.sys,128664,817E3D0D0543BAE67AE0252C63BAE7C81DDFEC1D93A7664FB533B95BEF38C473,drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf,11854,481282E1BD4FA00ECDB920F747BE1218F880D727C5587849E24B8221BBA840FF,drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.sys,201376,56A0FD540DB34782A68E7FAA3D74C5F00D8C1A1D78F9926A965501E86847F77E,drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/ialpss2_gpio2_tgl.cat,13402,47C4E375154627684913CB3BCD1DDCF45826E2774ABB86A97688B31736079C24,drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/ialpss2_i2c_tgl.cat,13389,790C916178896087246166A379C00F334C014885B57F69FBEC9083F6D350809A,drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_GPIO2_TGL.inf;drivers/hp-240-g8/sp118346-intel-serial-drivers/TGL/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf,7164,6469DBA9AC1EFA6AA94947A62BDB1936AC238F0A660B0B4D3DF840D539BA4634,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.sys,128664,817E3D0D0543BAE67AE0252C63BAE7C81DDFEC1D93A7664FB533B95BEF38C473,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/ialpss2_gpio2_tgl.cat,13402,47C4E375154627684913CB3BCD1DDCF45826E2774ABB86A97688B31736079C24,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_GPIO/iaLPSS2_GPIO2_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf,11854,481282E1BD4FA00ECDB920F747BE1218F880D727C5587849E24B8221BBA840FF,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.sys,201376,56A0FD540DB34782A68E7FAA3D74C5F00D8C1A1D78F9926A965501E86847F77E,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/ialpss2_i2c_tgl.cat,13389,790C916178896087246166A379C00F334C014885B57F69FBEC9083F6D350809A,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_I2C/iaLPSS2_I2C_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf,10292,C1F8F332FA83BD022590C00B9875322B15385BD9B4F64A119D1F880728A64BF2,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.sys,155808,D3588E5656C2CE9E51BF9EC6FE0B25807BA9762017DFE142A5FF4DC4CA85D7DB,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/ialpss2_spi_tgl.cat,13386,1454E083390A1C98092A0EE2966E14B7B759EB397636CFD6EC51AB688C474CE3,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_SPI/iaLPSS2_SPI_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf,10448,24BADB120C5C66F598CCDC7E8DE08A26ED81D80F852195DFB32D4C74EE74D99B,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.sys,310432,FD9E0B09E4EAA3DFBD3E1112D353D5402490C15279C51084A26FF6354C54C05F,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf
drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/ialpss2_uart2_tgl.cat,13402,8453D8DE2BA692423130122FBAFEB41FBBC5E50BB4751163ADCBA19313B3EDC6,drivers/hp-240-g8/sp118346-intel-serial-drivers/dchu_Uart2/iaLPSS2_UART2_TGL.inf
